Java 8 found at /usr/lib/jvm/java-8-openjdk/jre/bin/java
BBC started
06:18:20.148 [main] INFO de.learnlib.util.Experiment - Starting round 1
06:18:20.151 [main] INFO de.learnlib.util.Experiment - Learning
06:18:33.862 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.010581336430945
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:27:09.925 [main] INFO de.learnlib.util.Experiment - bb ab ba ab ba aa ab aa ba bb aa aa ab bb ba
06:27:09.925 [main] INFO de.learnlib.util.Experiment - Starting round 25
06:27:09.925 [main] INFO de.learnlib.util.Experiment - Learning
06:27:29.224 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.529868517578905
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 58.150708765410926
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.010581336430945
06:27:29.920 [Thread-24] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:27:29.920 [main] INFO de.learnlib.util.Experiment - bb ba bb ab ba bb bb ab ab ba ab ab ab aa bb
06:27:29.920 [main] INFO de.learnlib.util.Experiment - Starting round 26
06:27:29.921 [main] INFO de.learnlib.util.Experiment - Learning
06:27:51.763 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:27:52.410 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.529868517578905
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 58.150708765410926
06:27:52.411 [Thread-25] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.010581336430945
06:27:52.411 [main] INFO de.learnlib.util.Experiment - aa ba ab bb bb ab aa ba aa aa ba ba ab ba ba
06:27:52.411 [main] INFO de.learnlib.util.Experiment - Starting round 27
06:27:52.411 [main] INFO de.learnlib.util.Experiment - Learning
06:28:01.276 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:28:01.973 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:28:01.973 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.505794538032646
06:28:01.974 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:28:01.974 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:28:01.974 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:28:01.974 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:28:01.974 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:28:01.974 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.16493015728247
06:28:01.974 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:28:01.974 [Thread-26] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 58.150708765410926
06:28:01.974 [main] INFO de.learnlib.util.Experiment - aa aa ab ba ab ba aa ba ab aa ab ba ab ab ab
06:28:01.974 [main] INFO de.learnlib.util.Experiment - Starting round 28
06:28:01.974 [main] INFO de.learnlib.util.Experiment - Learning
06:28:08.030 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.505794538032646
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.16493015728247
06:28:08.669 [Thread-27] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:28:08.670 [main] INFO de.learnlib.util.Experiment - bb bb aa aa aa ab bb ba aa ab aa aa bb ba bb
06:28:08.670 [main] INFO de.learnlib.util.Experiment - Starting round 29
06:28:08.670 [main] INFO de.learnlib.util.Experiment - Learning
06:28:15.153 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:28:15.822 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:28:15.822 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.505794538032646
06:28:15.822 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:28:15.822 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:28:15.822 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:28:15.822 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:28:15.822 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:28:15.822 [Thread-28] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.16493015728247
06:28:15.822 [main] INFO de.learnlib.util.Experiment - bb ab bb aa aa ab ba ba bb bb ab aa bb ab aa
06:28:15.822 [main] INFO de.learnlib.util.Experiment - Starting round 30
06:28:15.822 [main] INFO de.learnlib.util.Experiment - Learning
06:28:26.549 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:28:27.235 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:28:27.235 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:28:27.235 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:28:27.236 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:28:27.236 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:28:27.236 [Thread-29] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:28:27.236 [main] INFO de.learnlib.util.Experiment - aa aa bb ab ba ba aa bb ab ab ba aa ba bb bb
06:28:27.236 [main] INFO de.learnlib.util.Experiment - Starting round 31
06:28:27.236 [main] INFO de.learnlib.util.Experiment - Learning
06:28:33.581 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:28:34.281 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:28:34.281 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:28:34.281 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:28:34.281 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:28:34.281 [Thread-30] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:28:34.282 [main] INFO de.learnlib.util.Experiment - bb ba bb ba bb bb bb bb bb ba bb ba ba ba ba
06:28:34.282 [main] INFO de.learnlib.util.Experiment - Starting round 32
06:28:34.282 [main] INFO de.learnlib.util.Experiment - Learning
06:31:54.114 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:31:54.756 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:31:54.757 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:31:54.757 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:31:54.757 [Thread-31] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:31:54.757 [main] INFO de.learnlib.util.Experiment - aa ba aa aa aa aa ab aa aa ab ab bb aa bb aa
06:31:54.757 [main] INFO de.learnlib.util.Experiment - Starting round 33
06:31:54.757 [main] INFO de.learnlib.util.Experiment - Learning
06:32:13.268 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:32:14.009 [Thread-32] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:32:14.009 [Thread-32] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:32:14.009 [Thread-32] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:32:14.009 [Thread-32] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 84.11238621882823
06:32:14.009 [main] INFO de.learnlib.util.Experiment - ab aa bb ab ab ab ab ab bb ab ab ab ba ba aa
06:32:14.009 [main] INFO de.learnlib.util.Experiment - Starting round 34
06:32:14.009 [main] INFO de.learnlib.util.Experiment - Learning
06:32:19.691 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:32:20.870 [Thread-33] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:32:20.870 [Thread-33] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:32:20.870 [Thread-33] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:32:20.871 [main] INFO de.learnlib.util.Experiment - aa aa aa ba bb bb bb ab aa bb ab ab ab aa aa
06:32:20.871 [main] INFO de.learnlib.util.Experiment - Starting round 35
06:32:20.871 [main] INFO de.learnlib.util.Experiment - Learning
06:32:30.728 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:32:31.503 [Thread-34] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 40.162015558776574
06:32:31.508 [main] INFO de.learnlib.util.Experiment - ba aa ba aa ba bb aa ab ab bb aa aa aa ab aa
06:32:31.508 [main] INFO de.learnlib.util.Experiment - Starting round 36
06:32:31.508 [main] INFO de.learnlib.util.Experiment - Learning
06:33:00.358 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:33:04.068 [Thread-35] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.77605352684428
06:33:04.069 [main] INFO de.learnlib.util.Experiment - bb ab ba ab ba ab ab aa ba bb aa aa ab bb aa
06:33:04.069 [main] INFO de.learnlib.util.Experiment - Starting round 37
06:33:04.069 [main] INFO de.learnlib.util.Experiment - Learning
06:33:29.828 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:33:30.886 [Thread-36] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.33286131916286
06:33:31.641 [Thread-36] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.571899605973115
06:33:32.385 [main] INFO de.learnlib.util.Experiment - bb ab ba aa ba aa ab aa bb aa aa ba aa ba ba
06:33:32.385 [main] INFO de.learnlib.util.Experiment - Starting round 38
06:33:32.385 [main] INFO de.learnlib.util.Experiment - Learning
06:33:46.625 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:33:47.299 [Thread-37] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.33286131916286
06:33:47.299 [Thread-37] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:33:47.300 [main] INFO de.learnlib.util.Experiment - bb ba aa ba bb ab aa ab ab bb aa aa aa ba bb
06:33:47.300 [main] INFO de.learnlib.util.Experiment - Starting round 39
06:33:47.300 [main] INFO de.learnlib.util.Experiment - Learning
06:35:28.265 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:35:28.941 [Thread-38] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 39.33286131916286
06:35:28.942 [main] INFO de.learnlib.util.Experiment - ba ab bb aa ba aa aa ba bb aa ab bb ba bb aa
06:35:28.942 [main] INFO de.learnlib.util.Experiment - Starting round 40
06:35:28.942 [main] INFO de.learnlib.util.Experiment - Learning
06:35:43.166 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:35:43.922 [Thread-39] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.870432169148486
06:35:43.922 [main] INFO de.learnlib.util.Experiment - aa ba ba ab bb ba ab bb ab ba ba ab bb ba ba
06:35:43.922 [main] INFO de.learnlib.util.Experiment - Starting round 41
06:35:43.923 [main] INFO de.learnlib.util.Experiment - Learning
06:35:53.118 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:35:54.783 [Thread-40] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.33764670675767
06:35:54.784 [main] INFO de.learnlib.util.Experiment - ab bb aa ba bb ab bb ab ab bb ab ab ba ba ba
06:35:54.784 [main] INFO de.learnlib.util.Experiment - Starting round 42
06:35:54.784 [main] INFO de.learnlib.util.Experiment - Learning
06:36:27.601 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:36:29.340 [Thread-41] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:36:29.341 [main] INFO de.learnlib.util.Experiment - bb bb aa aa aa ab bb ba aa ab aa aa bb ba bb
06:36:29.341 [main] INFO de.learnlib.util.Experiment - Starting round 43
06:36:29.341 [main] INFO de.learnlib.util.Experiment - Learning
06:36:38.737 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:36:39.452 [Thread-42] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.48149441166534
06:36:39.453 [main] INFO de.learnlib.util.Experiment - ba aa ba ab ab bb aa bb aa ab aa bb ba aa aa
06:36:39.453 [main] INFO de.learnlib.util.Experiment - Starting round 44
06:36:39.453 [main] INFO de.learnlib.util.Experiment - Learning
06:36:51.629 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:37:10.728 [Thread-43] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 5.002016961295013
06:37:10.729 [main] INFO de.learnlib.util.Experiment - bb bb ba bb bb bb bb ba ba ba ba ba aa ba aa
06:37:10.729 [main] INFO de.learnlib.util.Experiment - Starting round 45
06:37:10.729 [main] INFO de.learnlib.util.Experiment - Learning
06:38:22.139 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:38:29.925 [Thread-44] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.783257283907176
06:38:29.926 [Thread-44] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.783257283907176
06:38:29.926 [Thread-44] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.783257283907176
06:38:31.172 [Thread-44] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:38:33.664 [Thread-44] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:38:33.665 [main] INFO de.learnlib.util.Experiment - bb bb aa aa aa ab bb ba aa ab aa aa bb ba bb
06:38:33.665 [main] INFO de.learnlib.util.Experiment - Starting round 46
06:38:33.665 [main] INFO de.learnlib.util.Experiment - Learning
06:39:14.428 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:39:15.171 [Thread-45] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.783257283907176
06:39:15.171 [Thread-45] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.783257283907176
06:39:15.171 [Thread-45] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.783257283907176
06:39:15.171 [main] INFO de.learnlib.util.Experiment - aa aa aa ba ba ab aa aa ba bb bb ba ba ba ab
06:39:15.171 [main] INFO de.learnlib.util.Experiment - Starting round 47
06:39:15.171 [main] INFO de.learnlib.util.Experiment - Learning
06:39:39.667 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:40:05.552 [Thread-46] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.284332776692096
06:40:05.553 [main] INFO de.learnlib.util.Experiment - bb aa ba aa bb ab ab ba ab bb ab aa ab bb ba
06:40:05.553 [main] INFO de.learnlib.util.Experiment - Starting round 48
06:40:05.553 [main] INFO de.learnlib.util.Experiment - Learning
06:40:14.148 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:40:18.161 [Thread-47] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.304517008371604
06:40:18.161 [Thread-47] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.304517008371604
06:40:18.161 [Thread-47] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.304517008371604
06:40:18.956 [Thread-47] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.35076397248824
06:40:18.956 [Thread-47] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.35076397248824
06:40:28.067 [main] INFO de.learnlib.util.Experiment - ba bb ab ba aa ab ba aa bb aa ab ba ba bb ba
06:40:28.067 [main] INFO de.learnlib.util.Experiment - Starting round 49
06:40:28.067 [main] INFO de.learnlib.util.Experiment - Learning
06:40:34.830 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:40:35.706 [Thread-48] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.304517008371604
06:40:35.706 [Thread-48] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.304517008371604
06:40:35.706 [Thread-48] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.304517008371604
06:40:35.707 [main] INFO de.learnlib.util.Experiment - bb aa ba ba bb ba ba bb ba bb ba ba ba aa bb
06:40:35.707 [main] INFO de.learnlib.util.Experiment - Starting round 50
06:40:35.707 [main] INFO de.learnlib.util.Experiment - Learning
06:41:56.783 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:42:16.045 [Thread-49] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 13.484343115324421
06:42:16.045 [main] INFO de.learnlib.util.Experiment - ba ba ba ba bb ba bb bb aa aa ba ba ba ba aa
06:42:16.045 [main] INFO de.learnlib.util.Experiment - Starting round 51
06:42:16.045 [main] INFO de.learnlib.util.Experiment - Learning
06:43:04.106 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:43:13.627 [Thread-50] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 22.872322938153474
06:43:13.627 [main] INFO de.learnlib.util.Experiment - ba bb ba ba ba aa ab aa bb ba ba ba bb ba ab
06:43:13.627 [main] INFO de.learnlib.util.Experiment - Starting round 52
06:43:13.627 [main] INFO de.learnlib.util.Experiment - Learning
06:45:30.294 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:45:39.474 [Thread-51] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 37.8159271458284
06:45:39.474 [main] INFO de.learnlib.util.Experiment - bb bb ab ab bb bb aa bb ba aa ab bb aa bb aa
06:45:39.474 [main] INFO de.learnlib.util.Experiment - Starting round 53
06:45:39.474 [main] INFO de.learnlib.util.Experiment - Learning
06:45:47.780 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:45:57.484 [Thread-52] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.194834494796297
06:45:57.486 [main] INFO de.learnlib.util.Experiment - ba ba ba ba bb bb bb aa ba ba ba ba ab aa bb
06:45:57.486 [main] INFO de.learnlib.util.Experiment - Starting round 54
06:45:57.486 [main] INFO de.learnlib.util.Experiment - Learning
06:46:12.559 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:46:21.034 [Thread-53] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.941086571331255
06:46:21.034 [main] INFO de.learnlib.util.Experiment - ba aa bb aa ba ba ba ab ab aa ab ab ba aa bb
06:46:21.034 [main] INFO de.learnlib.util.Experiment - Starting round 55
06:46:21.034 [main] INFO de.learnlib.util.Experiment - Learning
06:46:59.312 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:47:04.283 [Thread-54] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: -0.08127689328448184
06:47:04.284 [main] INFO de.learnlib.util.Experiment - bb ba ba ba ba ba ba bb ba ba aa ba ba aa ba
06:47:04.284 [main] INFO de.learnlib.util.Experiment - Starting round 56
06:47:04.284 [main] INFO de.learnlib.util.Experiment - Learning
06:47:22.935 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:47:47.562 [Thread-55] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 13.079161160548523
06:47:47.562 [main] INFO de.learnlib.util.Experiment - aa ab bb ba bb ba ba bb ba ba aa ba ab ba bb
06:47:47.563 [main] INFO de.learnlib.util.Experiment - Starting round 57
06:47:47.563 [main] INFO de.learnlib.util.Experiment - Learning
06:47:54.299 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:48:11.410 [Thread-56] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 0.6595049891208049
06:48:11.410 [main] INFO de.learnlib.util.Experiment - ba ba bb ba bb bb ba ba ba ba bb ab ab ab bb
06:48:11.410 [main] INFO de.learnlib.util.Experiment - Starting round 58
06:48:11.410 [main] INFO de.learnlib.util.Experiment - Learning
06:48:52.632 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:54.093 [Thread-57] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.59832973972712
06:48:56.356 [main] INFO de.learnlib.util.Experiment - ba ba ba ba ba bb ba ba ba ab bb ba bb ba ba
06:48:56.356 [main] INFO de.learnlib.util.Experiment - Starting round 59
06:48:56.356 [main] INFO de.learnlib.util.Experiment - Learning
06:49:32.620 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:49:42.924 [Thread-58] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 8.1032455330717
06:49:42.924 [main] INFO de.learnlib.util.Experiment - bb bb bb ba ba bb bb ba ba aa aa ba ba ba ba
06:49:42.924 [main] INFO de.learnlib.util.Experiment - Starting round 60
06:49:42.924 [main] INFO de.learnlib.util.Experiment - Learning
06:50:01.752 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:50:06.665 [Thread-59] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 0.8718158689677722
06:50:06.665 [main] INFO de.learnlib.util.Experiment - ba bb bb ba ba ba bb ba ba ba bb aa ab ab bb
06:50:06.665 [main] INFO de.learnlib.util.Experiment - Starting round 61
06:50:06.665 [main] INFO de.learnlib.util.Experiment - Learning
06:50:32.909 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:50:36.600 [Thread-60] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 7.243039360853942
06:50:36.600 [main] INFO de.learnlib.util.Experiment - ba bb aa ba ba bb ba bb ba ba ab ba ba ba ba
06:50:36.600 [main] INFO de.learnlib.util.Experiment - Starting round 62
06:50:36.600 [main] INFO de.learnlib.util.Experiment - Learning
06:51:01.061 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:51:04.674 [Thread-61] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 2.802450224475436
06:51:04.674 [main] INFO de.learnlib.util.Experiment - ba ba aa ba ba bb ba ba ba ba aa ba ba aa bb
06:51:04.674 [main] INFO de.learnlib.util.Experiment - Starting round 63
06:51:04.674 [main] INFO de.learnlib.util.Experiment - Learning
06:51:33.557 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:51:35.353 [Thread-62] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 5.804109104065816
06:51:35.353 [main] INFO de.learnlib.util.Experiment - ba bb aa ba bb bb ba ba ba ba bb ba ab aa ba
06:51:35.353 [main] INFO de.learnlib.util.Experiment - Starting round 64
06:51:35.353 [main] INFO de.learnlib.util.Experiment - Learning
06:52:16.453 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:52:57.324 [Thread-63] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 5.675594136833723
06:52:57.324 [main] INFO de.learnlib.util.Experiment - ba ba ba ba ba ab ba ba ba ba bb ba aa ab bb
06:52:57.324 [main] INFO de.learnlib.util.Experiment - Starting round 65
06:52:57.324 [main] INFO de.learnlib.util.Experiment - Learning
06:54:45.487 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:54:49.256 [Thread-64] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: -3.2104334137359274
06:54:49.256 [main] INFO de.learnlib.util.Experiment - bb ba ba ba ba ba ba ba ba ba bb bb aa ab bb
06:54:49.256 [main] INFO de.learnlib.util.Experiment - Starting round 66
06:54:49.256 [main] INFO de.learnlib.util.Experiment - Learning
06:55:01.117 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:55:16.113 [Thread-65] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 67.94343902359928
06:55:16.114 [main] INFO de.learnlib.util.Experiment - aa ba bb aa ab ab ab bb aa ab aa aa bb bb ab
